title,installs,realInstalls,score,ratings,reviews,price,free,currency,offersIAP,genre,contentRating,containsAds,released,lastUpdatedOn
Mi Music,"1,000,000,000+",2225196474,3.7712398,2488153,9291,0,TRUE,USD,TRUE,Music & Audio,Everyone,TRUE,26-May-19,19-Mar-24
Poweramp Music Player (Trial),"50,000,000+",91254260,4.3264093,1412296,73805,0,TRUE,USD,FALSE,Music & Audio,Everyone,FALSE,1-Nov-10,20-Sep-23
TuneIn Radio: Music & Sports,"100,000,000+",174817179,4.695241,2553705,172297,0,TRUE,USD,TRUE,Music & Audio,Teen,TRUE,2-Sep-10,17-Mar-24
Boomplay: music & live stream,"100,000,000+",264290793,4.144567,894539,4601,0,TRUE,USD,TRUE,Music & Audio,Teen,TRUE,7-Apr-16,19-Mar-24
eSound: MP3 Music Player App,"10,000,000+",32046541,3.7260084,271970,3634,0,TRUE,USD,TRUE,Music & Audio,Teen,TRUE,3-Jul-18,15-Mar-24
JioSaavn - Music & Podcasts,"100,000,000+",418120024,4.014218,5923717,1894,0,TRUE,USD,TRUE,Music & Audio,Everyone,TRUE,12-Sep-16,20-Mar-24
Music Player - Audify Player,"50,000,000+",67327613,4.42053,1171320,19328,0,TRUE,USD,TRUE,Music & Audio,Everyone,TRUE,8-Nov-18,4-Mar-24
Piano Game: Classic Music Song,"100,000,000+",109967480,4.03,285178,414,0,TRUE,GBP,TRUE,Music,PEGI 3,TRUE,26-Mar-20,12-Jan-24
VOEZ,"5,000,000+",5184531,4.344086,109023,40,0,TRUE,ILS,TRUE,Music,PEGI 3,TRUE,1-Jun-16,19-Oct-23
Cytus,"10,000,000+",10281203,4.42,579430,124,0,TRUE,ILS,TRUE,Music,PEGI 16,TRUE,5-Apr-12,19-Oct-23
Project: Muse,"1,000,000+",2479133,4.45,55267,37,0,TRUE,ILS,TRUE,Music,PEGI 3,TRUE,30-Sep-16,4-Mar-24
Google Podcasts,"500,000,000+",675367927,4.7027974,747579,1582,0,TRUE,ILS,FALSE,Music & Audio,Parental guidance,FALSE,19-Jun-18,11-Sep-23
"Yandex Music, Books & Podcasts","50,000,000+",69306156,4.320513,1224161,787,0,TRUE,ILS,TRUE,Music & Audio,Parental guidance,FALSE,21-May-18,25-Mar-24
Anghami: Play music & Podcasts,"50,000,000+",71758824,4.5464253,1491945,13906,0,TRUE,ILS,TRUE,Music & Audio,Parental guidance,TRUE,5-Nov-12,11-Jan-24
Spotify for Artists,"5,000,000+",5843929,3.7875,20211,31,0,TRUE,ILS,FALSE,Music & Audio,Parental guidance,FALSE,20-Nov-17,11-Mar-24
Gaana: Music Player & Podcast,"100,000,000+",343874458,4.54,5132355,88,0,TRUE,ILS,TRUE,Music & Audio,Parental guidance,TRUE,15-Jan-13,19-Feb-24
Music Player,"100,000,000+",107843415,4.7371793,1471233,473,0,TRUE,ILS,TRUE,Music & Audio,PEGI 3,TRUE,10-Mar-15,14-Mar-24
Musicolet Music Player,"10,000,000+",13554162,4.67,196843,166,0,TRUE,ILS,TRUE,Music & Audio,PEGI 3,FALSE,24-Jun-16,25-Mar-24
SongPop® - Guess The Song,"1,000,000+",1820487,4.18,21842,120,0,TRUE,CAD,TRUE,Trivia,Everyone,TRUE,18-Mar-21,13-Mar-24
Spotify Lite,"50,000,000+",75148460,4.111111,491902,1273,0,TRUE,CAD,FALSE,Music & Audio,Teen,TRUE,11-Jun-19,5-Feb-24
Piano Kids - Music & Songs,"100,000,000+",261611702,4.274497,663327,5903,0,TRUE,EGP,TRUE,Music,Rated for 3+,TRUE,2-Feb-16,14-Feb-24
BanG Dream! Girls Band Party!,"5,000,000+",5781961,3.77,158161,159,0,TRUE,EGP,TRUE,Music,Rated for 3+,TRUE,3-Apr-18,15-Feb-24
Pi Music Player - MP3 Player,"50,000,000+",71686321,4.5377207,1224194,1874,0,TRUE,EGP,TRUE,Music & Audio,Rated for 12+,TRUE,14-Dec-15,11-Feb-24
Music Player - Audio Player,"100,000,000+",137675831,4.597728,1505268,11742,0,TRUE,EGP,FALSE,Music & Audio,Rated for 3+,TRUE,1-Aug-13,6-Mar-24
Protocol:hyperspace Diver,"1,000,000+",1341937,4.3931913,11705,5575,0,TRUE,CNY,FALSE,Music,Rated for 3+,FALSE,6-Dec-19,4-Dec-19
Duet Friends: Cute Music Games,"5,000,000+",7036933,4.04321,3090,1322,0,TRUE,CNY,FALSE,Music,Rated for 3+,TRUE,29-May-23,22-Mar-24
Like A Dino!,"10,000,000+",27008184,4.818684,579307,279739,0,TRUE,CNY,FALSE,Music,Rated for 3+,TRUE,8-Nov-20,22-Nov-23
Piano Music Go-EDM Piano Games,"100,000,000+",115016319,4.294061,491658,235748,0,TRUE,CNY,FALSE,Music,Rated for 3+,TRUE,17-Mar-17,7-Mar-24
Gadvia,"10,000+",16741,4.4,269,137,0,TRUE,CNY,FALSE,Music,Rated for 3+,FALSE,9-Jun-23,11-Dec-23
Sweet Sins 2 Rhythm Music Game,"1,000,000+",2493078,4.6575828,70666,31163,0,TRUE,CNY,FALSE,Music,Rated for 3+,TRUE,19-Oct-20,18-Sep-23
Complete Music Reading Trainer,"1,000,000+",1723261,4.6182213,9186,3351,0,TRUE,CNY,FALSE,Music,Rated for 3+,FALSE,2-May-19,19-Mar-24
"Baby Piano, Drums, Xylo & more","1,000,000+",1858128,3.6111112,1048,218,0,TRUE,CNY,FALSE,Education,Rated for 3+,FALSE,1-Jul-21,5-Mar-24
Complete Rhythm Trainer,"500,000+",591139,4.6828647,3900,1364,0,TRUE,CNY,FALSE,Music,Rated for 3+,FALSE,2-May-19,19-Mar-24
SparkLine - A World of Sparks,"1,000+",2504,4.478261,46,31,0,TRUE,CNY,FALSE,Music,Rated for 3+,FALSE,25-Jul-23,1-Mar-24
Starri - Move to music,"50,000+",56216,4.36,547,342,0,TRUE,CNY,FALSE,Music,Rated for 3+,FALSE,1-Sep-22,21-Feb-24
KALPA - Original Rhythm Game,"500,000+",830392,4.4237995,9514,3558,0,TRUE,CNY,FALSE,Music,Rated for 12+,FALSE,31-Jan-21,22-Mar-24
Complete Ear Trainer,"500,000+",830054,4.6759257,6478,2153,0,TRUE,CNY,FALSE,Music,Rated for 3+,FALSE,2-May-19,14-Dec-23
Phigros,"1,000,000+",1376464,4.6891346,29684,11321,0,TRUE,CNY,FALSE,Music,Rated for 3+,FALSE,17-Feb-20,12-Mar-24
Rhythmetallic: Rock Guitar Tap,"100,000+",143958,4.559671,2416,1122,0,TRUE,CNY,FALSE,Music,Rated for 3+,TRUE,19-May-21,19-Mar-24
Rhythm Journey,"10,000+",35304,3.84,448,297,0,TRUE,CNY,FALSE,Music,Rated for 3+,FALSE,3-Jan-22,27-Oct-23
Yousician: Learn Guitar & Bass,"10,000,000+",38536634,4.3673234,446981,159299,0,TRUE,CNY,FALSE,Education,Rated for 3+,FALSE,3-Sep-19,19-Mar-24
edjing Mix - Music DJ app,"100,000,000+",101853906,4.5281987,1528757,417199,0,TRUE,CNY,FALSE,Music & Audio,Rated for 3+,TRUE,23-Feb-24,11-Mar-24
myNoise,"100,000+",482545,4.276486,3806,2095,0,TRUE,CNY,FALSE,Health & Fitness,Rated for 3+,FALSE,29-Jan-24,21-Feb-24
Musixmatch: lyrics finder,"50,000,000+",72217280,4.3252425,2089730,642517,0,TRUE,CNY,FALSE,Music & Audio,Rated for 12+,TRUE,30-Aug-17,8-Feb-24
AIMP,"10,000,000+",43673231,4.3650928,459396,124430,0,TRUE,CNY,FALSE,Music & Audio,Rated for 3+,FALSE,11-Apr-14,28-Feb-24
stats.fm for Spotify,"5,000,000+",5188583,4.438393,47830,9058,0,TRUE,CNY,FALSE,Music & Audio,Rated for 12+,TRUE,9-Aug-20,2-Mar-24
Oto Music,"1,000,000+",1972532,4.5718217,32592,16362,0,TRUE,CNY,FALSE,Music & Audio,Rated for 3+,FALSE,11-Jun-20,12-Apr-23
SoundHound - Music Discovery,"100,000,000+",121370969,4.1858797,928310,238756,0,TRUE,CNY,FALSE,Music & Audio,Rated for 12+,TRUE,15-Jun-10,27-Apr-23
Pulsar Music Player,"5,000,000+",8015304,4.621554,215413,97776,0,TRUE,CNY,FALSE,Music & Audio,Rated for 3+,FALSE,8-Sep-15,20-Feb-24
Music Player&Audio:Echo Player,"1,000,000+",2293379,4.563966,9019,3844,0,TRUE,CNY,FALSE,Music & Audio,Rated for 3+,TRUE,10-Oct-23,7-Mar-24
Music Maker JAM: Beatmaker app,"10,000,000+",31240661,4.541692,748601,313829,0,TRUE,CNY,FALSE,Music & Audio,Rated for 12+,TRUE,27-Feb-18,19-Mar-24
Music Player,"100,000,000+",108557143,4.559169,1423223,476705,0,TRUE,CNY,FALSE,Music & Audio,Rated for 3+,TRUE,7-Jan-15,21-Mar-24
Rat Race 2 - Business Strategy,"500,000+",535071,4.5675673,12706,352,0,TRUE,USD,TRUE,Educational,Everyone,TRUE,29-Jan-21,28-Aug-23
Money Wise Game,"100,000+",435869,4.33871,10502,543,0,TRUE,USD,FALSE,Simulation,Everyone,FALSE,12-Nov-20,13-Oct-23
Money Masters: Learn Finance,"50,000+",53088,4.0666666,236,32,0,TRUE,USD,TRUE,Education,Everyone,FALSE,6-Aug-21,7-Mar-24
Landlord - Estate Trading Game,"10,000,000+",10946632,4.146191,484793,42764,0,TRUE,USD,TRUE,Board,Everyone,TRUE,27-Nov-15,14-Mar-24
Stock Game - Capitalism,"500,000+",906848,4.23,11741,420,0,TRUE,USD,TRUE,Simulation,Everyone,TRUE,13-Jun-17,1-Sep-23
Stock Market Simulator Game,"1,000,000+",1069282,4.6237626,4451,393,0,TRUE,USD,TRUE,Finance,Everyone,FALSE,30-Nov-21,12-Jan-24
Stock simulator: Paper trading,"100,000+",110797,4.352941,207,20,0,TRUE,USD,TRUE,Finance,Everyone,FALSE,19-Nov-22,17-Mar-24
Sim Companies,"1,000,000+",1874055,4.539519,29241,1100,0,TRUE,USD,TRUE,Strategy,Everyone,FALSE,24-Sep-19,17-Feb-23
Resources - Business Tycoon,"1,000,000+",1476371,4.3135595,36382,1262,0,TRUE,USD,TRUE,Simulation,Teen,TRUE,1-Feb-15,21-Feb-24
Landlord Go - Real Estate Game,"1,000,000+",4753576,4,166732,8562,0,TRUE,USD,TRUE,Board,Everyone,TRUE,14-Jul-20,4-Mar-24
Ticarium: Business Tycoon,"100,000+",293121,4,3888,48,0,TRUE,USD,TRUE,Simulation,Everyone,TRUE,22-Nov-21,13-Mar-24
Tycoon - Business Empires MMO,"100,000+",181914,4.33,4489,164,0,TRUE,USD,TRUE,Strategy,Everyone,TRUE,12-Jan-23,27-Oct-23
Gold Lender Manager,"100,000+",161725,4.4,3631,233,0,TRUE,USD,TRUE,Simulation,Everyone 10+,TRUE,1-Jul-22,27-Feb-24
Investmate — Learn to trade,"1,000,000+",1718281,4.6651583,25788,844,0,TRUE,USD,FALSE,Education,Everyone,FALSE,12-Apr-18,8-Nov-23
Trading Game: Stocks & Forex,"1,000,000+",2512187,4.303448,14934,718,0,TRUE,USD,FALSE,Finance,Everyone,FALSE,5-Feb-17,14-Jun-23
Tycoon Business Simulator,"1,000,000+",2625721,4.423221,86062,2646,0,TRUE,USD,TRUE,Strategy,Everyone,TRUE,31-Jul-20,14-Feb-24
Atlas Earth - Buy Virtual Land,"1,000,000+",1480136,4.0313344,70074,13533,0,TRUE,USD,TRUE,Finance,Everyone,TRUE,16-Nov-21,19-Mar-24
Cash Masters: Idle Millionaire,"5,000,000+",5937386,4.5876865,41756,891,0,TRUE,USD,TRUE,Simulation,Teen,TRUE,3-Aug-22,6-Mar-24
Timeflow: Time is Money,"50,000+",63768,4.62,6182,113,3.99,FALSE,USD,TRUE,Simulation,Everyone,FALSE,4-Jan-17,25-Dec-22
Stakeholder Idle Game,"100,000+",309110,4.53,2994,48,0,TRUE,USD,TRUE,Simulation,Everyone,TRUE,5-Mar-21,20-Mar-24
Tap Tap Trillionaire: 8 Bits,"1,000,000+",2984775,4.723127,61738,2109,0,TRUE,USD,TRUE,Simulation,Everyone,TRUE,17-May-16,23-Aug-23
Investor Tycoon: Buy The World,"10,000+",33248,3.4864864,130,13,0,TRUE,USD,TRUE,Simulation,Everyone,TRUE,28-Jul-22,29-Dec-23
East Trade Tycoon,"50,000+",82752,4.1287127,1245,56,0,TRUE,USD,TRUE,Simulation,Everyone,TRUE,28-Jun-22,3-Feb-24
Idle Bank Tycoon: Money Empire,"10,000,000+",14055056,4.597943,263772,2026,0,TRUE,USD,TRUE,Simulation,Everyone,TRUE,17-Dec-21,22-Mar-24
The Business Keys,"100,000+",229214,4.16,5344,125,0,TRUE,USD,TRUE,Simulation,Teen,TRUE,10-Jul-21,26-Mar-22
Crypto Miner Tycoon,"500,000+",932464,4.188406,10053,798,0,TRUE,USD,TRUE,Casual,Everyone,FALSE,25-Jul-22,15-Mar-24
Pocket Politics: Idle Money,"1,000,000+",1636103,3.7307692,22623,4540,0,TRUE,USD,TRUE,Simulation,Teen,TRUE,12-Jul-16,1-Feb-24
Make It Rain The Love of Money,"5,000,000+",9940633,4.296881,318043,27166,0,TRUE,USD,TRUE,Casual,Teen,TRUE,15-Apr-14,2-Nov-23
Money Manager Expense & Budget,"10,000,000+",17241166,4.562086,386478,5362,0,TRUE,USD,TRUE,Finance,Everyone,TRUE,5-Mar-13,20-Mar-24
Google Wallet,"500,000,000+",848893305,4.3468122,1558978,102327,0,TRUE,USD,FALSE,Finance,Everyone,FALSE,24-Jun-11,20-Mar-24
"PayPal - Send, Shop, Manage","100,000,000+",349480428,4.2774253,3165366,392943,0,TRUE,USD,FALSE,Finance,Everyone,FALSE,,22-Mar-24
Rocket Money - Bills & Budgets,"5,000,000+",8254279,4.3315973,53752,24085,0,TRUE,USD,TRUE,Finance,Everyone,FALSE,14-Jul-16,24-Mar-24
NerdWallet: Manage Your Money,"1,000,000+",1742536,4.518227,28058,5891,0,TRUE,USD,FALSE,Finance,Everyone,FALSE,2-Dec-16,11-Mar-24
Robinhood: Stocks & Crypto,"10,000,000+",21036216,4.143707,484949,249903,0,TRUE,USD,FALSE,Finance,Everyone,FALSE,12-Aug-15,18-Mar-24
Acorns: Save & Invest,"10,000,000+",11071942,4.6463175,305017,72955,0,TRUE,USD,FALSE,Finance,Everyone,FALSE,7-Oct-14,18-Mar-24
MoneyLion: Go-to Money App,"5,000,000+",5368449,4.52549,112541,28790,0,TRUE,USD,FALSE,Finance,Everyone,FALSE,19-May-16,25-Mar-24
Venmo,"50,000,000+",53707792,4.1597447,750709,288620,0,TRUE,USD,FALSE,Finance,Everyone,FALSE,17-May-10,21-Mar-24
Empower: Cash Advance & Credit,"1,000,000+",3375449,4.7119823,150757,53897,0,TRUE,USD,FALSE,Finance,Everyone,FALSE,4-Dec-17,12-Mar-24
Settl.me,"5,000+",7810,2.689655,58,0,0,TRUE,USD,FALSE,Finance,Everyone,FALSE,13-Jan-24,18-Jan-24
Intuit Credit Karma,"10,000,000+",46876555,4.673275,2805690,428431,0,TRUE,USD,FALSE,Finance,Everyone,TRUE,28-Feb-13,14-Mar-24
Paywatch Global,"10,000+",15283,0,0,0,0,TRUE,USD,FALSE,Finance,Everyone,FALSE,9-Jan-24,4-Mar-24
Binance: Buy Bitcoin & Crypto,"100,000,000+",107946219,4.682126,1849617,11624,0,TRUE,USD,FALSE,Finance,Everyone,FALSE,25-Oct-17,22-Mar-24
DANA Indonesia Digital Wallet,"100,000,000+",128678030,3.8198104,5793981,3004,0,TRUE,USD,FALSE,Finance,Everyone,FALSE,7-May-19,21-Mar-24
EveryDollar: Budget Tracker,"1,000,000+",3334961,3.437326,10952,5414,0,TRUE,USD,TRUE,Finance,Everyone,FALSE,10-Jul-16,23-Feb-24
Chase Mobile,"10,000,000+",49958032,4.378614,1802140,623924,0,TRUE,USD,FALSE,Finance,Everyone,FALSE,19-Nov-10,6-Mar-24
Brigit: Borrow & Build Credit,"5,000,000+",5494452,4.662892,176562,30960,0,TRUE,USD,FALSE,Finance,Everyone,FALSE,16-Apr-18,22-Mar-24
Klarna | Shop now. Pay later.,"10,000,000+",44675974,4.6001115,581037,35716,0,TRUE,USD,FALSE,Shopping,Everyone,FALSE,1-Nov-18,22-Mar-24
TradingView: Track All Markets,"10,000,000+",26808649,4.734825,522166,8208,0,TRUE,USD,TRUE,Finance,Everyone,TRUE,14-Nov-18,14-Mar-24
YNAB,"1,000,000+",2520283,4.6462092,17607,3848,0,TRUE,USD,TRUE,Finance,Everyone,FALSE,20-Oct-15,14-Mar-24
Trust: Crypto & Bitcoin Wallet,"10,000,000+",45969540,4.445295,1913999,16877,0,TRUE,USD,FALSE,Finance,Everyone,FALSE,25-Oct-17,15-Mar-24
Taps to Riches,"10,000,000+",23724272,4.345966,313784,6196,0,TRUE,GBP,TRUE,Simulation,PEGI 3,TRUE,25-Oct-16,9-Mar-24
"Cash, Inc. Fame & Fortune Game","10,000,000+",36377956,4.637191,1420212,21495,0,TRUE,GBP,TRUE,Simulation,PEGI 12,TRUE,26-Oct-17,27-Jan-24
Forex Trading School & Game,"1,000,000+",1341497,4.68,12408,41,0,TRUE,GBP,TRUE,Finance,PEGI 3,FALSE,6-Nov-15,23-Jan-24
Trading 212 - Stocks & Forex,"10,000,000+",14220120,4.667137,154862,20858,0,TRUE,GBP,FALSE,Finance,PEGI 3,FALSE,27-Jun-13,21-Mar-24
Rich Inc. Business & Idle Life,"10,000,000+",17618838,4.1260743,200332,822,0,TRUE,GBP,TRUE,Simulation,PEGI 18,TRUE,8-Oct-21,15-Mar-24
Idle Office Tycoon- Money game,"10,000,000+",25144537,4.1384616,190883,846,0,TRUE,GBP,TRUE,Simulation,PEGI 12,TRUE,14-Apr-22,18-Mar-24
ACKO Insurance,"5,000,000+",7701318,5,218869,1,0,TRUE,GBP,FALSE,Finance,PEGI 3,FALSE,3-Jan-24,19-Mar-24
Wise,"10,000,000+",27572630,4.784043,823976,20142,0,TRUE,GBP,FALSE,Finance,PEGI 3,FALSE,24-Mar-14,25-Mar-24
Money Lover - Spending Manager,"5,000,000+",7836046,3.8164062,196095,2394,0,TRUE,GBP,TRUE,Finance,PEGI 3,TRUE,11-Feb-11,25-Mar-24
Starling Bank - Mobile Banking,"1,000,000+",3450490,4.822311,115673,48532,0,TRUE,GBP,FALSE,Finance,PEGI 3,FALSE,8-May-17,25-Mar-24
Coinbase: Buy Bitcoin & Ether,"10,000,000+",42544263,4.0072494,806735,12396,0,TRUE,GBP,FALSE,Finance,PEGI 3,FALSE,6-Mar-13,14-Mar-24
Money manager & expenses,"5,000,000+",7783551,4.8299317,330090,506,0,TRUE,GBP,TRUE,Finance,PEGI 3,TRUE,13-Jul-20,20-Mar-24
Investing.com: Stock Market,"50,000,000+",53019057,4.5249043,648782,3249,0,TRUE,GBP,TRUE,Finance,PEGI 3,TRUE,12-Sep-13,20-Mar-24
Emma - Budget Planner Tracker,"500,000+",543343,3.9827957,5724,1718,0,TRUE,GBP,TRUE,Finance,PEGI 3,FALSE,30-Oct-17,20-Mar-24
Plum: Smart Saving & Investing,"1,000,000+",1387131,4.64928,35043,5259,0,TRUE,GBP,FALSE,Finance,PEGI 3,FALSE,1-Nov-19,25-Mar-24
Money Manager:Budget & Expense,"500,000+",920104,4.617021,30971,19,0,TRUE,GBP,TRUE,Finance,PEGI 3,TRUE,5-Sep-22,21-Mar-24
Bybit: Buy Bitcoin & Crypto,"10,000,000+",16220940,4.6948357,474906,825,0,TRUE,GBP,FALSE,Finance,PEGI 3,FALSE,31-Oct-19,20-Mar-24
Mobills: Budget Planner,"5,000,000+",9544000,3.74,282274,255,0,TRUE,GBP,TRUE,Finance,PEGI 3,TRUE,23-Jun-13,21-Mar-24
Spendee - Budget and Expense T,"1,000,000+",2163820,4.261682,48589,584,0,TRUE,GBP,TRUE,Finance,PEGI 3,FALSE,13-Nov-13,19-Mar-24
Toshl Finance - budget manager,"1,000,000+",1822664,4.23,31068,899,0,TRUE,GBP,TRUE,Finance,PEGI 3,FALSE,,19-Jun-23
Fortune City - A Finance App,"1,000,000+",1878746,4.2826085,115934,33,0,TRUE,ILS,TRUE,Finance,PEGI 3,TRUE,24-May-17,20-Mar-24
Investing Game - How To Invest,"1,000,000+",2262266,4.77,31210,45,0,TRUE,ILS,FALSE,Finance,PEGI 3,TRUE,10-Aug-17,4-Mar-24
Swagbucks Play Games + Surveys,"5,000,000+",7435087,4.464286,140373,8,0,TRUE,ILS,FALSE,Lifestyle,PEGI 12,TRUE,23-Jan-24,16-Feb-24
Agicap,"1,000+",4913,4.230769,26,0,0,TRUE,ILS,FALSE,Finance,PEGI 3,FALSE,13-Feb-24,18-Mar-24
1Money: expense tracker budget,"5,000,000+",5631146,4.746114,124367,871,0,TRUE,ILS,TRUE,Finance,PEGI 3,TRUE,7-Sep-17,1-Nov-23
Fast Budget - Expense Manager,"5,000,000+",5137563,4.6651983,115711,796,0,TRUE,ILS,TRUE,Finance,PEGI 3,TRUE,4-Oct-14,18-Mar-24
"PhonePe UPI, Payment, Recharge","500,000,000+",594838015,4.3,10921809,24,0,TRUE,ILS,FALSE,Finance,PEGI 3,TRUE,14-Oct-16,21-Mar-24
Monefy - Budget & Expenses app,"5,000,000+",8938726,4.21,187311,294,0,TRUE,ILS,TRUE,Finance,PEGI 3,TRUE,26-Feb-14,4-Nov-23
Budget planner—Expense tracker,"1,000,000+",4097053,4.324324,40562,13,0,TRUE,ILS,TRUE,Finance,PEGI 3,TRUE,6-Jan-16,1-Mar-24
Goodbudget: Budget & Finance,"1,000,000+",3160902,4.6666665,19238,31,0,TRUE,ILS,TRUE,Finance,PEGI 3,FALSE,,11-Dec-23
"Nubank: conta, cartão e mais","100,000,000+",159916271,4.6923075,2859993,7,0,TRUE,ILS,FALSE,Finance,PEGI 3,FALSE,25-Apr-14,22-Mar-24
MyMoney—Track Expense & Budget,"500,000+",858143,4.714286,24650,4,0,TRUE,ILS,FALSE,Finance,PEGI 3,FALSE,16-Nov-19,2-Feb-24
Wealthsimple - Grow your money,"1,000,000+",2199207,4.5694766,78405,11642,0,TRUE,CAD,FALSE,Finance,Everyone,FALSE,12-Mar-19,22-Mar-24
Neo Financial,"100,000+",338082,4.6897545,6917,817,0,TRUE,CAD,FALSE,Finance,Everyone,FALSE,5-Aug-20,22-Mar-24
CoinSwitch: Bitcoin Crypto App,"10,000,000+",20025750,2.590909,529175,12,0,TRUE,CAD,FALSE,Finance,Everyone,FALSE,15-Feb-24,23-Mar-24
Accounting Quiz Game,"10,000+",47972,3.5869565,92,0,0,TRUE,EGP,TRUE,Educational,Rated for 3+,FALSE,20-Nov-15,29-Dec-23
Frenzy Production Manager,"1,000,000+",1646218,4.36,18434,76,0,TRUE,EGP,TRUE,Simulation,Rated for 3+,TRUE,25-Oct-21,23-Aug-23
Bloomberg: Finance Market News,"10,000,000+",23031802,4.19,78215,112,0,TRUE,EGP,TRUE,News & Magazines,Rated for 3+,TRUE,17-Mar-14,18-Mar-24
Olymp Trade - trading online,"100,000,000+",108333286,4.0743804,940064,17992,0,TRUE,EGP,FALSE,Finance,Rated for 3+,FALSE,6-Apr-18,5-Mar-24
"MetaTrader 5 — Forex, Stocks","10,000,000+",25823240,4.733227,596679,2004,0,TRUE,EGP,FALSE,Finance,Rated for 3+,FALSE,10-Oct-11,20-Mar-24
My Success Story: Choice Games,"100,000+",185293,4.4488187,1263,217,0,TRUE,CNY,FALSE,Simulation,Rated for 12+,TRUE,17-Apr-23,12-Mar-24
Origin - Financial Planning,"10,000+",15899,4.115942,69,27,0,TRUE,CNY,FALSE,Finance,Rated for 3+,FALSE,3-Feb-23,22-Dec-23
Business Tycoon Tap—Idle Games,"50,000+",81598,4.1862745,668,275,0,TRUE,CNY,FALSE,Simulation,Rated for 18+,TRUE,11-May-23,16-Feb-24
Money Pro: Personal Finance AR,"500,000+",802333,4.0123873,8878,4043,0,TRUE,CNY,FALSE,Finance,Rated for 3+,FALSE,3-Jul-17,7-Mar-24
MetaMask - Blockchain Wallet,"10,000,000+",29384621,4.443747,317933,62582,0,TRUE,CNY,FALSE,Finance,Rated for 3+,FALSE,1-Sep-20,18-Mar-24
OKX: Buy Bitcoin BTC & Crypto,"10,000,000+",10997303,4.503931,508732,80483,0,TRUE,CNY,FALSE,Finance,Rated for 3+,FALSE,21-Feb-21,24-Mar-24
Bitget - Buy & Sell Crypto,"1,000,000+",4428304,4.6258397,67633,25615,0,TRUE,CNY,FALSE,Finance,Rated for 3+,FALSE,3-Apr-20,15-Mar-24
"Inter: Conta, Cartão e Pix","50,000,000+",58417740,4.76667,2802370,477215,0,TRUE,CNY,FALSE,Finance,Rated for 3+,FALSE,4-May-16,6-Mar-24
"Banco Itaú: Conta, Cartão e +","50,000,000+",80632517,4.581963,3677668,969443,0,TRUE,CNY,FALSE,Finance,Rated for 3+,FALSE,,22-Mar-24
"PicPay: cartão, conta e pix","100,000,000+",111753968,4.284887,2155576,974357,0,TRUE,CNY,FALSE,Finance,Rated for 3+,FALSE,24-Sep-21,21-Mar-24
BBVA México,"50,000,000+",58945757,4.758387,3292727,590663,0,TRUE,CNY,FALSE,Finance,Rated for 3+,FALSE,22-Mar-11,26-Feb-24
BRImo BRI,"10,000,000+",49571521,4.6400566,1417147,666064,0,TRUE,CNY,FALSE,Finance,Rated for 3+,FALSE,25-Feb-19,22-Mar-24
Upstox- Stocks & Demat Account,"10,000,000+",19791867,4.3912945,304112,52239,0,TRUE,CNY,FALSE,Finance,Rated for 3+,FALSE,13-Sep-21,19-Mar-24
CAIXA,"100,000,000+",161571163,4.7305584,4187096,1980445,0,TRUE,CNY,FALSE,Finance,Rated for 3+,FALSE,9-Jan-12,7-Mar-24
Cooking Fever: Restaurant Game,"100,000,000+",277766514,4.391046,4979836,234804,0,TRUE,USD,TRUE,Arcade,Everyone,TRUE,25-Feb-15,19-Mar-24
My Cooking: Restaurant Game,"50,000,000+",52929025,4.594311,300267,3794,0,TRUE,USD,TRUE,Arcade,Everyone,TRUE,5-Dec-19,14-Mar-24
Cooking Madness: A Chef's Game,"100,000,000+",224269664,4.801527,3057500,75092,0,TRUE,USD,TRUE,Arcade,Everyone,TRUE,30-Sep-17,22-Mar-24
Cat Snack Bar: Food Idle Games,"10,000,000+",21136428,4.711301,496421,11674,0,TRUE,USD,TRUE,Simulation,Everyone,TRUE,8-Jan-23,25-Mar-24
My Cafe — Restaurant Game,"50,000,000+",98158366,4.547946,4487726,70429,0,TRUE,USD,TRUE,Casual,Everyone,TRUE,25-May-16,16-Mar-24
Cooking Rage - Restaurant Game,"5,000,000+",5136585,4.711712,9625,217,0,TRUE,USD,TRUE,Arcade,Everyone,TRUE,16-Oct-23,20-Mar-24
Cooking Mama: Let's cook!,"50,000,000+",82832937,4.084595,836352,15305,0,TRUE,USD,TRUE,Educational,Everyone,TRUE,14-May-15,21-Mar-24
Pizza Ready!,"10,000,000+",43003806,4.3486094,278798,2723,0,TRUE,USD,TRUE,Simulation,Everyone,TRUE,4-Jul-23,24-Mar-24
Food Stylist - Design Game,"1,000,000+",2974414,4.5448613,14500,947,0,TRUE,USD,TRUE,Casual,Everyone 10+,FALSE,22-Aug-22,20-Feb-24
Cooking City: Restaurant Games,"50,000,000+",66035243,4.6817284,555035,11175,0,TRUE,USD,TRUE,Simulation,Everyone,TRUE,24-Mar-19,21-Mar-24
Cooking Craze: Restaurant Game,"10,000,000+",32441677,4.35921,419546,33970,0,TRUE,USD,TRUE,Arcade,Everyone,TRUE,26-Jun-17,13-Mar-24
Cooking Dream,"10,000,000+",25609238,4.7092547,125515,3278,0,TRUE,USD,TRUE,Casual,Everyone,TRUE,13-Dec-19,5-Mar-24
Cooking Live - Cooking games,"5,000,000+",5132317,4.674221,40163,939,0,TRUE,USD,TRUE,Arcade,Everyone,TRUE,3-May-22,4-Mar-24
